id,conf,year,times,x,y,
281,SciVis,2012,2,-11.709428,-10.549172,
523,InfoVis,2010,4,-11.236669,-9.494286,
50,VAST,2014,0,-11.902469,-10.362648,
317,SciVis,2012,1,-6.418159,-22.837015,
846,SciVis,2008,9,-18.380411,-14.49724,
434,SciVis,2011,0,-18.159119,-14.250368,
1644,InfoVis,2002,2,-52.53122,-56.38674,
1235,SciVis,2005,4,-17.503107,-28.010857,
223,VAST,2013,1,22.11544,-58.245358,
544,InfoVis,2010,8,-44.352837,-33.04235,
936,InfoVis,2007,7,-47.291233,-31.770372,
939,InfoVis,2007,18,-36.26878,-24.38065,
133,InfoVis,2013,1,-40.98945,-13.188025,
87,InfoVis,2014,0,-8.092611,-5.6411886,
2160,SciVis,1996,16,-5.1472487,-6.090609,
90,InfoVis,2014,0,-33.524284,-8.251114,
1068,InfoVis,2006,7,-28.991396,-39.493336,
708,SciVis,2009,3,0.6327011,-7.258545,
2142,SciVis,1997,0,0.97753716,-5.581643,
248,InfoVis,2012,4,-32.90969,-34.245502,
182,InfoVis,2013,1,-28.920094,-38.9994,
233,InfoVis,2013,3,-60.66687,-41.68602,
249,InfoVis,2012,2,-60.570206,-40.880695,
57,InfoVis,2014,0,-48.24891,-29.484936,
372,InfoVis,2011,3,-48.042454,-29.788954,
261,InfoVis,2012,3,-48.564323,-30.445845,
58,InfoVis,2014,0,4.5211067,-72.19829,
534,InfoVis,2010,2,4.89323,-72.57075,
1465,InfoVis,2003,3,-0.5350101,-3.6389434,
591,SciVis,2010,5,-0.20172924,-3.012598,
59,InfoVis,2014,0,22.534842,-57.466564,
811,InfoVis,2008,6,-7.337532,-48.914818,
385,InfoVis,2011,6,21.742407,-57.397427,
552,InfoVis,2010,6,20.954893,-57.46059,
60,InfoVis,2014,0,21.186104,-56.84065,
2226,SciVis,1996,1,0.28795645,-52.047504,
62,InfoVis,2014,0,4.1734056,-18.460428,
2082,SciVis,1997,8,3.2613482,-18.055334,
551,InfoVis,2010,3,17.08316,-26.211403,
191,InfoVis,2013,1,3.912561,-17.893965,
867,SciVis,2008,2,1.8823322,-17.682215,
587,SciVis,2010,1,5.96934,13.709875,
1311,InfoVis,2004,20,-1.0125794,-19.687555,
1062,InfoVis,2006,5,-1.8543763,-20.367718,
64,InfoVis,2014,0,7.8006396,-66.544624,
2208,InfoVis,1996,8,-19.866837,-43.117325,
812,InfoVis,2008,2,8.796514,-65.67693,
66,InfoVis,2014,0,-41.86216,-48.533554,
1167,InfoVis,2005,10,-41.831753,-49.02738,
1584,InfoVis,2002,4,-41.218815,-48.379726,
67,InfoVis,2014,0,-21.467367,-52.55403,
943,InfoVis,2007,3,-41.662697,-43.559208,
818,InfoVis,2008,9,-21.7222,-48.35346,
68,InfoVis,2014,0,8.173661,-52.513863,
1875,InfoVis,1999,17,8.230405,-53.193043,
1171,InfoVis,2005,3,-25.567663,-9.673374,
69,InfoVis,2014,0,-10.666075,-2.6682742,
239,InfoVis,2012,5,-11.937113,-62.50794,
86,InfoVis,2014,1,-10.628859,-1.2689377,
452,SciVis,2011,2,-8.953067,-3.4796321,
521,InfoVis,2010,2,-37.49111,-11.984071,
499,VAST,2011,1,-45.034554,-56.34026,
2213,SciVis,1996,11,41.061382,-3.777274,
199,InfoVis,2013,2,-34.04269,-35.69698,
272,InfoVis,2012,4,-33.45432,-36.068188,
72,InfoVis,2014,0,-33.681015,-36.27157,
559,SciVis,2010,8,-36.100548,-17.611845,
1783,InfoVis,2000,2,-45.810036,-38.88404,
1970,InfoVis,1998,23,-36.74759,-41.11234,
266,InfoVis,2012,5,-32.185585,-36.22736,
2055,InfoVis,1997,9,26.273552,-15.216864,
150,InfoVis,2013,0,-38.562443,-43.83512,
2178,SciVis,1996,3,-36.8535,-40.92403,
676,InfoVis,2009,3,-22.85061,-57.864048,
413,InfoVis,2011,5,-52.816128,-49.319656,
2073,SciVis,1997,3,35.18677,-7.190446,
2240,SciVis,1995,20,39.31096,-7.7987223,
1440,SciVis,2004,4,35.17551,-7.1964912,
85,InfoVis,2014,0,-11.873114,-63.202023,
82,InfoVis,2014,0,-12.7716,-63.18873,
73,InfoVis,2014,0,-38.392723,-29.470112,
1680,InfoVis,2001,7,-38.642483,-29.272034,
74,InfoVis,2014,0,-31.066893,-56.293278,
2493,SciVis,1991,3,-30.604204,-56.424538,
390,InfoVis,2011,3,-12.013672,2.62516,
398,InfoVis,2011,9,-24.378096,-54.01596,
76,InfoVis,2014,0,-50.562546,-12.52535,
2299,InfoVis,1995,1,-21.875793,10.856831,
155,SciVis,2013,4,-22.390644,11.267528,
1295,InfoVis,2004,5,-56.240257,-47.062977,
108,SciVis,2014,1,-23.243769,12.670886,
98,InfoVis,2014,0,-22.878775,12.328814,
144,InfoVis,2013,2,13.170476,-74.424164,
186,SciVis,2013,0,-20.991695,30.378654,
1108,SciVis,2006,15,-22.187227,29.780975,
723,SciVis,2009,1,-57.905178,-17.17888,
1222,SciVis,2005,6,-56.681244,-17.145851,
414,InfoVis,2011,3,-18.77206,-9.083291,
1679,InfoVis,2001,10,-60.306793,-26.487013,
271,InfoVis,2012,1,-55.9827,-28.754389,
804,InfoVis,2008,3,-54.735638,-27.585926,
1478,InfoVis,2003,5,-54.466377,-30.148527,
246,InfoVis,2012,0,-32.727066,-40.244743,
965,SciVis,2007,1,5.5866838,3.0026124,
158,InfoVis,2013,2,-22.588972,-48.337116,
80,InfoVis,2014,0,-22.67456,-47.923737,
2396,SciVis,1993,8,2.6521633,-4.5261817,
1281,SciVis,2005,1,11.843404,19.263367,
1708,SciVis,2001,1,10.091135,-51.87458,
1590,InfoVis,2002,7,8.669029,-54.55459,
697,SciVis,2009,2,-0.5234212,16.431921,
424,SciVis,2011,2,-11.081509,21.731806,
729,SciVis,2009,2,3.1678936,23.422785,
2001,SciVis,1998,6,8.711831,23.146896,
2048,SciVis,1998,23,13.195251,18.45024,
415,InfoVis,2011,4,-40.971813,-12.629857,
1927,SciVis,1999,5,-2.5421793,40.80199,
253,InfoVis,2012,1,-2.217111,-4.9490166,
530,InfoVis,2010,3,-2.2607362,-4.9058743,
734,SciVis,2009,3,-10.073845,67.35317,
81,InfoVis,2014,0,-52.696804,-29.909369,
259,InfoVis,2012,1,-61.02644,-41.924072,
238,InfoVis,2012,4,-7.3158145,-5.723094,
1750,SciVis,2001,7,-14.466709,1.1293384,
83,InfoVis,2014,0,-6.307731,-81.7024,
1556,InfoVis,2003,10,-5.802567,-80.965546,
84,InfoVis,2014,0,-29.950739,-47.08234,
1539,InfoVis,2003,12,-5.7914495,-60.21473,
815,InfoVis,2008,7,-61.395893,-44.1351,
940,InfoVis,2007,4,1.7523317,-39.94808,
2432,SciVis,1992,5,9.9716215,18.098923,
1876,InfoVis,1999,5,-9.423819,-71.790436,
806,InfoVis,2008,3,-8.617325,-71.535385,
1662,InfoVis,2002,22,-39.946796,-51.710083,
543,InfoVis,2010,0,-39.198685,-51.14225,
845,SciVis,2008,1,-10.85128,-0.49054304,
956,SciVis,2007,6,-11.343663,1.0402946,
252,InfoVis,2012,1,-8.528606,-4.505321,
88,InfoVis,2014,0,-19.592531,-78.80011,
1329,InfoVis,2004,6,1.1627274,-39.51094,
2196,SciVis,1996,11,8.180368,-25.07065,
166,InfoVis,2013,1,-1.2089882,-32.405247,
668,InfoVis,2009,3,-36.583202,-39.368317,
615,VAST,2010,4,-2.5550306,-29.924797,
767,VAST,2009,3,-3.724554,-29.738968,
651,InfoVis,2009,4,-43.691246,-58.917267,
1193,InfoVis,2005,5,-33.447186,-8.949268,
92,InfoVis,2014,0,33.284477,4.1565638,
556,SciVis,2010,0,-27.589571,-9.271135,
484,VAST,2011,1,-28.96955,-71.16395,
666,InfoVis,2009,6,32.5386,5.0774913,
601,SciVis,2010,3,32.82818,5.736797,
1015,VAST,2007,6,-24.232906,-32.51021,
703,SciVis,2009,3,-25.105207,-32.231663,
1883,InfoVis,1999,0,-23.038572,-36.08072,
407,InfoVis,2011,6,-5.797403,-78.89478,
1550,InfoVis,2003,4,-5.5512266,-80.3167,
94,InfoVis,2014,0,5.3806615,-79.16155,
2131,SciVis,1997,2,-41.192364,-53.15292,
96,InfoVis,2014,0,-56.33123,1.8123736,
431,SciVis,2011,2,11.956364,7.144054,
993,SciVis,2007,8,27.754215,7.0315585,
685,InfoVis,2009,2,-56.600212,1.0595084,
1334,InfoVis,2004,1,-57.364376,0.92953527,
97,InfoVis,2014,0,3.9079988,-70.45456,
1610,SciVis,2002,15,-16.763126,4.139278,
1767,SciVis,2001,6,-12.644249,6.4541097,
302,SciVis,2012,4,-21.927792,12.311241,
1931,SciVis,1999,17,-14.404181,39.52577,
695,SciVis,2009,6,-24.070187,13.604788,
111,SciVis,2014,0,-14.742348,4.314822,
1474,SciVis,2003,8,-15.564943,2.525391,
99,SciVis,2014,0,0.1455919,24.638952,
1104,SciVis,2006,12,-1.5860186,24.925175,
724,SciVis,2009,4,-40.44427,8.742491,
961,SciVis,2007,6,-14.455485,63.7213,
2512,SciVis,1991,4,-1.1471868,68.15217,
197,SciVis,2013,1,-0.12241691,26.581352,
1893,SciVis,1999,10,46.012592,53.11764,
1467,SciVis,2003,11,15.198625,2.8077514,
1998,SciVis,1998,9,-12.266818,28.40829,
1751,SciVis,2001,1,0.018305048,24.857418,
100,SciVis,2014,0,55.06271,-2.0463076,
1248,SciVis,2005,10,28.486593,-5.7725754,
1411,SciVis,2004,10,26.563421,-6.888285,
1732,SciVis,2001,35,7.5380936,-0.8954374,
2190,SciVis,1996,19,45.01621,15.685704,
2291,SciVis,1995,13,48.155373,17.012531,
2426,SciVis,1992,19,51.871067,1.1538261,
1490,InfoVis,2003,2,52.165905,3.8785172,
1471,SciVis,2003,1,46.062607,11.39067,
2345,SciVis,1994,1,51.187344,5.507701,
2415,SciVis,1993,1,52.55463,3.0724297,
102,SciVis,2014,1,54.82543,-1.6213574,
684,InfoVis,2009,2,25.605808,-7.5221753,
739,SciVis,2009,3,25.894438,-6.638689,
2453,SciVis,1992,5,30.979586,26.583868,
1962,SciVis,1998,0,52.047115,-2.438394,
2433,SciVis,1992,32,15.333364,39.429356,
2346,SciVis,1994,5,45.85042,-9.8513,
875,SciVis,2008,2,30.46862,-5.8889112,
1126,SciVis,2006,1,30.53059,-5.234397,
1210,SciVis,2005,5,33.76588,-6.2755814,
101,SciVis,2014,0,24.36382,30.827597,
2329,SciVis,1994,8,25.693254,31.001606,
2459,SciVis,1992,7,23.364931,31.604763,
2374,SciVis,1993,14,2.9902923,64.722496,
1232,SciVis,2005,7,26.71008,32.541092,
1825,SciVis,2000,3,45.82222,50.17219,
1463,SciVis,2003,0,44.607113,50.981865,
2028,SciVis,1998,9,43.92975,51.827145,
1923,SciVis,1999,2,44.702248,50.12132,
1973,SciVis,1998,1,43.78853,49.577236,
103,SciVis,2014,0,31.028416,56.76968,
1100,SciVis,2006,6,31.813782,58.573086,
2233,SciVis,1996,4,30.613943,55.64427,
1892,SciVis,1999,4,32.002743,61.359035,
979,SciVis,2007,0,32.128063,59.894688,
129,SciVis,2014,0,30.270527,59.519226,
1633,SciVis,2002,15,-19.896078,37.4193,
1285,SciVis,2005,3,-16.335785,38.341698,
104,SciVis,2014,0,23.484287,2.8866956,
692,SciVis,2009,2,22.779396,1.6078992,
451,SciVis,2011,2,23.628326,2.1046946,
1847,SciVis,2000,2,51.438408,51.051952,
1105,SciVis,2006,6,10.057761,45.723305,
1489,SciVis,2003,29,-8.533043,32.297718,
994,SciVis,2007,3,48.369316,28.302017,
1357,SciVis,2004,6,41.941334,20.108183,
161,SciVis,2013,1,24.8269,3.4245772,
1376,SciVis,2004,4,24.565153,2.1600032,
849,SciVis,2008,7,-2.247746,6.116444,
1280,SciVis,2005,4,-2.547933,3.729623,
318,SciVis,2012,0,-2.038835,5.2925587,
976,SciVis,2007,8,-0.67992324,5.4548893,
461,SciVis,2011,2,2.4423444,1.6684127,
583,SciVis,2010,2,3.5059915,10.206972,
858,SciVis,2008,6,2.491291,9.128762,
454,SciVis,2011,4,24.57798,5.600865,
105,SciVis,2014,0,-23.656946,59.60488,
299,SciVis,2012,2,-22.698376,60.03444,
438,SciVis,2011,4,-22.232307,59.97293,
143,SciVis,2013,1,-21.019577,60.836548,
417,SciVis,2011,4,-23.448147,61.739273,
183,SciVis,2013,2,-16.442005,22.443384,
113,SciVis,2014,0,-17.164751,22.027071,
1372,SciVis,2004,8,-15.9512415,47.5354,
2579,SciVis,1990,14,38.3137,26.539026,
1807,SciVis,2000,21,-13.301941,53.90531,
1903,SciVis,1999,4,24.553032,62.637077,
1557,SciVis,2003,9,-22.741562,63.757793,
1370,SciVis,2004,6,-14.391443,21.868979,
1533,SciVis,2003,3,-13.019423,22.613932,
1472,SciVis,2003,43,-18.99636,56.427723,
430,SciVis,2011,5,-16.09242,62.463936,
1635,SciVis,2002,13,-15.840201,62.581425,
106,SciVis,2014,0,6.6846457,-6.6306543,
997,SciVis,2007,9,6.4050813,-6.492995,
2467,SciVis,1992,7,5.40413,-5.3276834,
131,SciVis,2014,0,-40.703606,-8.3757105,
876,SciVis,2008,4,-9.600685,31.319195,
1818,SciVis,2000,38,-10.501853,29.993622,
1514,SciVis,2003,13,10.460183,8.164439,
964,SciVis,2007,3,8.764273,8.149878,
1415,SciVis,2004,2,8.715347,8.852761,
1254,SciVis,2005,14,-21.67534,26.52537,
1003,SciVis,2007,6,-30.993706,36.209644,
1098,SciVis,2006,7,-26.778997,28.403694,
156,SciVis,2013,2,-30.672876,29.976208,
2191,SciVis,1996,6,-6.5278425,36.106388,
1996,SciVis,1998,13,-21.147032,33.113083,
1508,SciVis,2003,2,19.577501,58.31126,
1626,SciVis,2002,6,18.322826,60.54492,
107,SciVis,2014,0,-45.397755,-30.371922,
1007,VAST,2007,11,-5.7740054,-56.37753,
730,SciVis,2009,4,-16.872738,25.032377,
2241,SciVis,1995,6,-36.166405,31.233389,
1653,SciVis,2002,5,-35.579693,30.715591,
2201,SciVis,1996,0,-36.204483,31.347261,
1279,SciVis,2005,3,-46.89173,-30.756859,
1125,SciVis,2006,5,-14.975049,46.313305,
952,SciVis,2007,2,-14.948397,46.828556,
449,SciVis,2011,3,-3.2617106,7.7233152,
109,SciVis,2014,0,31.650532,9.562872,
1547,SciVis,2003,17,19.955349,19.356117,
1930,SciVis,1999,10,30.025925,12.756918,
718,SciVis,2009,3,30.560587,10.727422,
171,SciVis,2013,2,32.205807,8.828741,
1413,SciVis,2004,17,22.690662,6.811759,
991,SciVis,2007,9,24.132084,12.000446,
566,SciVis,2010,0,13.0680485,6.508987,
1992,SciVis,1998,5,17.55152,19.149351,
122,SciVis,2014,0,19.022758,19.888197,
1416,SciVis,2004,6,20.968931,21.882689,
575,SciVis,2010,8,5.861506,4.848848,
828,SciVis,2008,7,24.409698,8.731432,
121,SciVis,2014,0,28.827196,9.816162,
713,SciVis,2009,4,33.53615,6.993322,
462,SciVis,2011,2,32.535225,7.0153975,
1082,SciVis,2006,10,-16.608616,12.191401,
110,SciVis,2014,0,32.698605,8.05824,
974,SciVis,2007,2,-14.801442,18.395819,
1499,SciVis,2003,3,-15.763147,4.768986,
217,SciVis,2013,1,-15.934385,5.9551215,
837,SciVis,2008,1,-15.894935,8.12875,
1423,SciVis,2004,7,-10.994427,4.207242,
1752,SciVis,2001,10,-22.950607,4.1137195,
2109,InfoVis,1997,14,-29.86988,3.9047241,
1362,SciVis,2004,1,-21.251205,3.6520815,
872,SciVis,2008,0,-13.69284,2.8711598,
112,SciVis,2014,0,11.530675,42.261814,
2259,SciVis,1995,12,11.939353,40.299324,
285,SciVis,2012,1,10.692883,41.99327,
453,SciVis,2011,2,12.034754,42.510963,
581,SciVis,2010,4,10.661909,43.89974,
1919,SciVis,1999,22,13.107917,36.53353,
1964,SciVis,1998,15,11.10535,38.054985,
2087,SciVis,1997,4,12.433705,38.2574,
428,SciVis,2011,1,4.1500936,24.215185,
1517,SciVis,2003,7,11.751667,21.315538,
853,SciVis,2008,3,14.654161,23.488592,
960,SciVis,2007,7,1.800901,33.98376,
1909,SciVis,1999,15,13.3245325,20.461554,
992,SciVis,2007,4,13.802809,23.684614,
2324,SciVis,1994,19,12.698942,23.774244,
298,SciVis,2012,2,-17.095268,23.676018,
1766,SciVis,2001,0,12.320983,19.686552,
1199,SciVis,2005,3,14.738494,19.268526,
1485,SciVis,2003,1,-15.182324,21.45339,
732,SciVis,2009,7,-19.212234,21.802773,
1297,SciVis,2004,5,-48.30101,-8.108717,
1278,SciVis,2005,7,6.9290876,30.626213,
114,SciVis,2014,0,8.63261,33.05248,
1218,SciVis,2005,7,8.294333,33.342552,
1719,SciVis,2001,10,9.328418,32.631004,
1609,SciVis,2002,4,23.369843,14.371265,
2134,SciVis,1997,8,23.005869,15.960054,
460,SciVis,2011,0,23.57353,13.665526,
2371,SciVis,1993,23,18.621485,26.243143,
565,SciVis,2010,1,7.272559,34.59578,
590,SciVis,2010,2,-0.78769004,34.001835,
1459,SciVis,2004,2,7.0592213,37.02251,
115,SciVis,2014,0,-1.1979611,33.002155,
957,SciVis,2007,9,-1.563142,32.164783,
955,SciVis,2007,5,0.12137188,27.247833,
463,SciVis,2011,1,0.52786803,28.290964,
962,SciVis,2007,5,-2.1809404,7.438106,
2143,SciVis,1997,10,12.016681,34.499756,
2179,SciVis,1996,7,11.365701,35.280193,
725,SciVis,2009,0,9.962882,36.888145,
558,SciVis,2010,5,18.22265,12.788515,
847,SciVis,2008,9,16.198883,10.143894,
165,SciVis,2013,0,17.223577,10.940495,
1933,SciVis,1999,12,36.62946,16.495176,
1117,SciVis,2006,9,1.6865132,4.963273,
863,SciVis,2008,3,0.6316236,4.851441,
1482,InfoVis,2003,4,-33.13277,-23.672655,
1116,SciVis,2006,5,-1.4264052,11.588476,
1141,VAST,2006,1,4.3984256,39.612694,
1131,SciVis,2006,5,1.0474818,-9.38861,
117,SciVis,2014,0,-2.4922879,32.756763,
142,SciVis,2013,1,-2.054619,33.110874,
710,SciVis,2009,7,4.6429973,33.358418,
572,SciVis,2010,2,3.6534402,32.394325,
577,SciVis,2010,1,4.758019,31.01314,
444,SciVis,2011,2,-13.216075,-13.138592,
2129,SciVis,1997,8,5.4165044,47.315308,
1812,SciVis,2000,6,-10.541689,53.755203,
1977,SciVis,1998,3,21.56489,43.85978,
2370,SciVis,1993,5,40.689133,5.7083764,
154,SciVis,2013,1,-2.1999612,31.918715,
118,SciVis,2014,0,59.350937,29.010275,
2039,SciVis,1998,8,41.690567,31.130394,
2255,SciVis,1995,6,40.727203,29.260664,
2101,SciVis,1997,7,61.51188,30.680376,
2402,SciVis,1993,4,59.868675,29.596268,
1926,SciVis,1999,0,60.500034,27.974655,
2232,SciVis,1996,11,26.849388,42.67251,
1860,SciVis,2000,1,27.698452,43.210827,
1967,SciVis,1998,2,27.275314,41.741173,
988,SciVis,2007,1,40.410484,31.49453,
1572,SciVis,2003,4,41.31059,32.579372,
2100,SciVis,1997,8,39.569416,33.227474,
2518,SciVis,1991,25,48.917988,33.49979,
2235,SciVis,1995,5,11.122537,54.63584,
1915,SciVis,1999,7,3.4135492,53.13572,
1734,SciVis,2001,3,-12.3931,48.52097,
1763,SciVis,2001,0,41.088894,31.209394,
119,SciVis,2014,0,-29.679613,20.377033,
1275,SciVis,2005,2,-30.720074,20.29358,
303,SciVis,2012,1,-29.658028,19.366217,
984,SciVis,2007,3,-30.686771,19.175451,
1238,SciVis,2005,4,-30.013113,18.215633,
568,SciVis,2010,1,-28.977156,21.091267,
1270,SciVis,2005,18,-16.040987,28.662308,
2220,SciVis,1996,2,-30.354519,19.667852,
120,SciVis,2014,0,29.235058,11.734315,
1720,SciVis,2001,7,28.711922,13.888505,
297,SciVis,2012,3,29.728683,11.783729,
1267,SciVis,2005,14,25.632357,8.369132,
2187,SciVis,1996,20,22.269485,25.113247,
1501,SciVis,2003,2,28.162155,8.082058,
288,SciVis,2012,3,27.305756,7.4762416,
458,SciVis,2011,2,17.161922,42.739914,
1242,SciVis,2005,4,17.541782,42.48737,
1290,SciVis,2004,1,18.315638,41.204205,
1207,SciVis,2005,2,26.999903,5.8392415,
284,SciVis,2012,1,30.81814,5.2413745,
1132,SciVis,2006,13,-0.069378085,-29.615316,
145,SciVis,2013,1,13.370618,-72.35289,
130,SciVis,2014,0,22.053316,10.349351,
305,SciVis,2012,0,22.707495,9.504728,
2565,SciVis,1990,10,51.09349,7.8290434,
2484,SciVis,1991,30,10.6046095,25.29018,
2470,SciVis,1992,15,6.400447,20.208456,
1780,InfoVis,2000,2,29.42523,-32.80215,
2575,SciVis,1990,13,9.601245,27.95932,
2296,SciVis,1995,2,21.880987,34.38612,
733,SciVis,2009,8,5.446284,28.44188,
1684,InfoVis,2001,1,12.45628,-74.13636,
1053,InfoVis,2006,10,-5.8118277,-76.183914,
1231,SciVis,2005,6,26.795967,33.812218,
1480,SciVis,2003,3,27.258621,33.119545,
2478,SciVis,1992,7,27.685692,31.103384,
127,SciVis,2014,0,-31.805838,30.164602,
582,SciVis,2010,7,-32.25403,29.430187,
597,SciVis,2010,3,2.8864632,40.30305,
151,SciVis,2013,0,-33.448544,29.434813,
2219,SciVis,1996,13,-5.869682,36.397472,
1929,SciVis,1999,3,4.8590174,49.35049,
1255,SciVis,2005,6,-6.95351,-1.5076528,
128,SciVis,2014,0,30.629026,76.31627,
1389,SciVis,2004,4,30.14852,75.64571,
423,SciVis,2011,2,-20.73663,-1.2794423,
420,SciVis,2011,0,30.898338,76.1992,
592,SciVis,2010,2,30.66723,74.83362,
1593,SciVis,2002,4,-20.278051,2.0763464,
149,SciVis,2013,0,-21.332474,-1.7866907,
1765,SciVis,2001,1,-20.617537,-2.1166658,
282,SciVis,2012,1,30.040737,57.68848,
1744,SciVis,2001,8,1.2095269,71.25036,
1733,SciVis,2001,8,41.765995,27.036476,
576,SciVis,2010,0,41.021133,27.76632,
1483,SciVis,2003,8,-20.67827,39.820213,
311,SciVis,2012,0,-20.357523,39.08351,
704,SciVis,2009,2,-22.156591,42.326534,
995,SciVis,2007,3,-20.672993,34.30086,
439,SciVis,2011,0,-20.490486,35.186836,
2318,SciVis,1994,9,30.961365,53.756596,
2367,SciVis,1993,6,-15.832148,33.307228,
2144,SciVis,1997,2,30.45287,54.797447,
1616,SciVis,2002,7,21.954906,9.2759285,
694,SciVis,2009,7,16.384172,3.4504516,
1954,SciVis,1999,10,16.62795,2.7564294,
286,SciVis,2012,0,17.36246,3.4025705,
693,SciVis,2009,2,22.054977,8.521482,
1839,SciVis,2000,12,23.809103,20.498796,
1481,SciVis,2003,5,21.076,15.608651,
1217,SciVis,2005,3,22.398159,18.379063,
1114,SciVis,2006,3,-15.157121,31.556358,
1944,SciVis,1999,2,12.297264,-34.077457,
132,SciVis,2014,0,-23.516361,3.8289244,
722,SciVis,2009,4,9.000085,-21.720642,
1723,SciVis,2001,4,29.323605,-24.59991,
450,SciVis,2011,1,-15.242272,1.7724653,
152,SciVis,2013,1,29.794617,74.32175,
1079,SciVis,2006,3,30.238102,73.35238,
735,SciVis,2009,2,-40.9365,-14.929677,
2198,InfoVis,1996,11,-36.813442,-19.605726,
2287,InfoVis,1995,3,-36.626118,-19.454987,
2395,SciVis,1993,0,33.657192,-12.470594,
2164,InfoVis,1996,4,35.417988,-14.963257,
1594,InfoVis,2002,0,34.846966,-14.398724,
2090,SciVis,1997,1,-46.16573,-39.13966,
990,SciVis,2007,2,-32.020332,-22.764631,
135,SciVis,2013,0,-45.554935,23.181068,
702,SciVis,2009,9,-17.445904,8.353343,
1202,SciVis,2005,1,-45.7656,22.871717,
570,SciVis,2010,5,-17.68181,6.106423,
440,SciVis,2011,1,-19.182415,5.9633465,
1721,SciVis,2001,6,-48.107815,25.24288,
1835,SciVis,2000,2,-46.574535,23.70114,
1624,SciVis,2002,2,26.483969,22.851276,
2120,SciVis,1997,14,1.6779972,45.088673,
2337,SciVis,1994,15,6.8720937,51.08945,
1707,SciVis,2001,0,21.871822,44.754807,
137,SciVis,2013,0,-11.166314,11.369046,
1203,SciVis,2005,1,-11.231919,9.19024,
1730,SciVis,2001,4,9.031853,62.167957,
2058,SciVis,1997,2,-26.201809,27.435442,
595,SciVis,2010,3,-20.106264,26.14709,
1201,SciVis,2005,15,-16.290993,27.064362,
319,SciVis,2012,3,-53.263298,-16.938925,
292,SciVis,2012,1,-53.218372,-18.050793,
1912,SciVis,1999,6,-17.79702,55.15903,
2382,SciVis,1993,4,40.451702,9.1288595,
1549,SciVis,2003,3,24.861517,66.33608,
1208,SciVis,2005,3,0.47975037,0.7054843,
598,SciVis,2010,6,1.5410612,-28.97757,
1585,InfoVis,2002,11,3.2231557,-29.708687,
425,SciVis,2011,0,1.6344397,-28.989866,
2282,SciVis,1995,12,-7.244626,-35.55405,
445,SciVis,2011,1,-54.281773,-21.884747,
626,VAST,2010,4,-54.118233,-22.720846,
561,SciVis,2010,1,-27.012598,28.823986,
596,SciVis,2010,1,-10.5802555,66.9491,
1380,SciVis,2004,3,-9.086901,66.98136,
435,SciVis,2011,3,-1.3262675,49.823883,
1407,SciVis,2004,4,-2.5150106,49.296562,
287,SciVis,2012,0,-1.7188473,49.335617,
293,SciVis,2012,0,-1.547302,50.522472,
300,SciVis,2012,2,-42.222416,6.6537213,
1262,SciVis,2005,8,-26.081758,6.5836687,
840,SciVis,2008,1,-33.877155,-56.38479,
295,SciVis,2012,2,-47.017647,2.7877927,
2572,SciVis,1990,11,-47.92322,2.0341852,
429,SciVis,2011,1,-47.4983,2.8794098,
141,SciVis,2013,0,-4.472844,8.054024,
760,VAST,2009,1,-7.474277,-70.69045,
843,SciVis,2008,11,2.9888077,30.727999,
874,SciVis,2008,0,0.4762874,33.84245,
304,SciVis,2012,0,1.1749749,34.79415,
564,SciVis,2010,2,-12.113167,58.384747,
584,SciVis,2010,1,-22.201952,61.35669,
1538,SciVis,2003,4,-24.825525,20.266066,
741,SciVis,2009,3,-12.588816,57.016724,
1250,SciVis,2005,5,-30.444998,38.689404,
873,SciVis,2008,1,-28.791271,39.450817,
1315,SciVis,2004,5,-30.179102,37.996094,
998,SciVis,2007,7,24.718458,-6.0318975,
1928,SciVis,1999,19,-5.311071,25.058191,
856,SciVis,2008,1,-7.696271,24.237633,
1571,SciVis,2003,5,28.95359,41.489433,
1084,SciVis,2006,0,43.158875,-10.924333,
2180,SciVis,1996,18,15.337017,0.1476903,
296,SciVis,2012,1,-23.670147,-28.022907,
1729,SciVis,2001,8,14.665598,4.94295,
852,SciVis,2008,5,14.988605,-2.7180452,
1643,SciVis,2002,11,-12.079187,22.365242,
309,SciVis,2012,1,-12.22301,23.120705,
176,InfoVis,2013,0,-48.552124,-31.22755,
1094,SciVis,2006,9,-22.211372,-2.3572185,
2249,InfoVis,1995,1,-39.67029,-43.78274,
488,VAST,2011,2,-36.90703,-44.952274,
1176,InfoVis,2005,8,-54.32494,-55.227924,
1260,SciVis,2005,7,-33.098152,-33.118702,
210,SciVis,2013,0,-33.028175,-32.66138,
1516,SciVis,2003,3,-25.616613,37.52169,
426,SciVis,2011,0,30.962507,73.84886,
153,InfoVis,2013,0,-23.044872,-52.452618,
1198,InfoVis,2005,6,-35.161846,1.9465774,
2440,SciVis,1992,6,-37.04804,2.3801825,
1055,InfoVis,2006,0,-34.88435,2.47507,
728,SciVis,2009,1,13.778538,63.34798,
1004,SciVis,2007,4,15.185391,64.346725,
1136,SciVis,2006,3,43.631,-24.388489,
2167,SciVis,1996,2,41.391083,-23.821423,
1855,SciVis,2000,2,8.521189,65.80152,
1083,SciVis,2006,5,4.76633,42.3785,
1814,SciVis,2000,13,5.1056185,44.811813,
393,InfoVis,2011,2,-54.29644,-31.345066,
890,VAST,2008,5,-4.0723553,-47.292545,
