id,conf,year,times,x,y,
678,2,2009,3,82.15757,-17.503294,
679,2,2009,3,23.726616,-32.525074,
680,2,2009,3,61.615963,19.832926,
681,2,2009,0,69.78338,-13.847696,
682,2,2009,4,64.818756,-15.987153,
683,2,2009,0,59.38848,-42.396687,
684,2,2009,2,-10.97063,-17.043474,
685,2,2009,2,13.906373,-26.825628,
687,2,2009,0,66.82772,-3.2031536,
688,0,2009,4,-53.63522,7.90401,
689,0,2009,2,-16.94875,-47.372044,
690,0,2009,7,21.950356,10.582278,
691,0,2009,0,-38.135044,-39.3896,
692,0,2009,2,-44.982685,-29.562447,
693,0,2009,2,-12.170131,-34.682533,
694,0,2009,7,-28.526726,-40.083546,
695,0,2009,6,-48.97255,-32.64678,
696,0,2009,3,2.0971906,11.36119,
697,0,2009,2,24.597424,39.196102,
698,0,2009,9,-44.74794,56.3823,
699,0,2009,7,-34.717712,-30.359653,
700,0,2009,4,2.8197446,26.419926,
701,0,2009,0,-17.275494,15.245632,
702,0,2009,9,-9.929103,21.76546,
703,0,2009,3,-52.88376,7.6693816,
704,0,2009,2,-24.60045,1.7924669,
705,0,2009,0,12.617926,-13.080795,
706,0,2009,0,-15.475627,28.120047,
707,0,2009,4,-44.813282,3.3682756,
708,0,2009,3,-18.049606,-45.342957,
709,0,2009,4,35.00367,-1.1294907,
710,0,2009,7,-7.9122553,62.274174,
711,0,2009,4,12.919365,-4.27793,
712,0,2009,1,-7.8963523,-54.53641,
713,0,2009,4,-4.9733605,28.463888,
714,0,2009,0,-3.5568848,34.051674,
715,0,2009,2,10.666186,39.064106,
716,0,2009,0,-65.56404,-10.40543,
717,0,2009,1,13.389911,12.129677,
718,0,2009,3,-16.938316,-33.883644,
719,0,2009,1,-21.424797,14.556446,
720,0,2009,0,2.155724,10.238742,
721,0,2009,0,-45.983387,19.570976,
722,0,2009,4,4.4414945,22.140476,
723,0,2009,1,-38.503014,-42.163803,
724,0,2009,4,-22.220623,-43.35031,
725,0,2009,0,-37.958996,45.695316,
726,0,2009,0,-11.453017,-44.507378,
727,0,2009,5,-19.839186,-24.463135,
728,0,2009,1,-25.702562,8.044351,
729,0,2009,2,-4.3050075,40.315697,
730,0,2009,4,-28.490526,-38.541878,
731,0,2009,0,-63.882675,9.212508,
732,0,2009,7,-24.982805,-38.30584,
733,0,2009,8,-9.983419,61.42543,
734,0,2009,3,-36.58466,11.044835,
735,0,2009,2,6.812572,-42.340107,
736,0,2009,4,-37.464375,33.56492,
737,0,2009,1,17.105486,6.6044793,
738,0,2009,9,15.27388,0.38473055,
739,0,2009,3,6.460428,-2.8800995,
740,0,2009,0,9.689883,24.53869,
741,0,2009,3,-69.0816,-9.677931,
742,1,2009,5,31.66556,-45.88776,
743,1,2009,8,51.785446,32.889984,
744,1,2009,4,61.927418,-30.699356,
745,1,2009,2,31.570744,-30.369112,
746,1,2009,1,16.047112,-26.224892,
747,1,2009,0,6.749081,-27.352137,
748,1,2009,9,47.837635,11.346454,
749,1,2009,13,48.176712,3.1510365,
750,1,2009,6,56.276447,11.879923,
751,1,2009,4,46.826866,-3.4856155,
752,1,2009,2,47.5428,-47.577045,
753,1,2009,10,62.565235,-2.9941597,
754,1,2009,5,55.844646,-10.931933,
755,1,2009,1,62.289494,-2.116821,
756,1,2009,2,57.448887,-50.035908,
757,1,2009,4,62.30173,-47.51758,
758,1,2009,7,71.0452,-33.304825,
759,1,2009,9,64.43609,-40.835037,
760,1,2009,1,62.460697,-8.046955,
761,1,2009,2,31.28238,-11.175972,
762,1,2009,2,-58.632183,22.849415,
763,1,2009,0,6.2412987,-15.384726,
764,1,2009,1,24.221058,0.49116132,
765,1,2009,4,56.710697,-5.830751,
766,1,2009,2,35.551147,-37.468822,
767,1,2009,3,-8.413633,-37.969887,
799,2,2008,11,40.085884,-22.949362,
800,2,2008,2,21.843515,-16.35462,
801,2,2008,4,26.793535,38.29527,
802,2,2008,13,65.83273,-35.016937,
803,2,2008,18,33.448296,12.780964,
804,2,2008,3,75.60373,-23.96667,
805,2,2008,1,6.540709,-35.03634,
806,2,2008,3,67.42685,-3.2737527,
807,2,2008,15,36.436726,-15.484508,
808,2,2008,17,66.4487,-28.512533,
809,2,2008,5,40.65609,-54.240097,
810,2,2008,5,31.046158,-6.208363,
811,2,2008,6,75.432236,-1.5523063,
812,2,2008,2,53.13863,30.634815,
813,2,2008,0,31.786901,-11.633434,
814,2,2008,0,-34.609684,-22.055803,
815,2,2008,7,77.14397,-11.12548,
816,2,2008,1,33.833096,-24.630934,
817,2,2008,25,71.280914,-3.2491736,
818,2,2008,9,61.761654,10.466503,
819,2,2008,16,55.70008,-17.913334,
820,2,2008,7,68.12133,-33.63579,
821,2,2008,11,63.582645,-4.3388157,
822,2,2008,9,63.733593,1.8727808,
823,2,2008,0,33.811222,9.4259815,
824,2,2008,2,53.480164,-16.157146,
825,2,2008,2,34.14085,23.991615,
826,2,2008,1,28.767187,12.199221,
827,0,2008,2,-16.396568,16.146994,
828,0,2008,7,-15.198081,-34.594738,
829,0,2008,0,-3.2524784,9.747197,
830,0,2008,2,-17.948938,-46.040794,
831,0,2008,1,-39.386192,4.945241,
832,0,2008,10,-36.251225,58.386486,
833,0,2008,6,-19.569328,-45.340405,
834,0,2008,12,-38.957943,-32.563946,
835,0,2008,2,-20.597506,7.0960345,
836,0,2008,0,-39.514637,19.134523,
837,0,2008,1,-7.66251,20.47049,
838,0,2008,2,11.873999,-13.247917,
839,0,2008,0,29.838411,27.675875,
840,0,2008,1,-7.436891,47.04825,
841,0,2008,7,24.045094,2.7183554,
842,0,2008,3,68.237854,14.4355755,
843,0,2008,11,-6.059748,68.43502,
844,0,2008,3,9.398025,38.751633,
845,0,2008,1,10.309061,22.217968,
846,0,2008,9,17.338638,3.5972495,
847,0,2008,9,7.084259,-1.5365487,
848,0,2008,0,-53.08245,2.5651588,
849,0,2008,7,-27.078419,27.9399,
850,0,2008,6,13.132158,-1.3184941,
851,0,2008,1,-26.46285,-0.5885933,
852,0,2008,5,-36.683064,-40.57385,
853,0,2008,3,-23.237345,51.193905,
854,0,2008,0,-29.434479,12.632794,
855,0,2008,1,-38.05636,23.484669,
856,0,2008,1,-30.072071,24.252962,
857,0,2008,2,40.063206,16.777496,
858,0,2008,6,-35.409866,-32.536415,
859,0,2008,1,-34.845913,-14.539923,
860,0,2008,12,-28.142998,-37.408665,
861,0,2008,8,-6.2179313,65.8298,
862,0,2008,2,-34.030235,24.498331,
863,0,2008,3,20.956017,7.535852,
864,0,2008,0,-61.94479,0.90149355,
865,0,2008,1,-39.2446,-26.025074,
866,0,2008,2,-47.543423,-15.475093,
867,0,2008,2,43.60987,-35.923283,
868,0,2008,1,-2.6617115,-19.14569,
