id,x,y,year,country,people,tech,counts
14235,-46.220234,36.135624,1976,US,2,1,7
14236,-46.21421,36.131763,1976,GB,3,1,9
14238,67.0623,0.9707287,1976,JP,3,1,2
14436,-58.115196,-56.3048,1976,DE,2,1,6
18475,-58.06829,-56.297688,1977,US,2,1,11
5335,-58.24541,-56.330444,1973,US,2,4,0
4326,-58.228573,-56.327137,1973,US,2,4,0
1343,-58.06116,-56.295776,1970,US,2,1,0
1824,-58.206245,-56.323086,1971,US,2,6,0
1363,3.5690787,-2.5960817,1970,US,2,6,0
1426,3.4774334,-2.5103514,1970,US,2,6,0
15548,3.591732,-2.61757,1976,US,2,6,6
3422,3.254027,-2.3120797,1972,US,2,6,0
2167,3.2590027,-2.3227108,1971,US,2,6,0
15705,61.695255,58.76003,1976,US,2,6,8
3566,61.70892,58.822777,1972,US,2,6,0
2621,26.182384,-11.022496,1972,US,2,1,0
14521,85.85083,-30.783377,1976,US,2,6,13
3858,85.829605,-30.780947,1972,US,2,1,0
7764,-66.208565,9.3772,1974,US,2,2,0
5339,12.332185,2.2394214,1973,US,2,1,0
18353,12.330027,2.2461753,1977,US,1,5,9
19125,-80.766014,-25.950264,1977,JP,3,4,2
16724,43.516552,91.102196,1977,JP,3,4,4
17187,43.508286,91.09213,1977,US,2,4,6
10927,43.516636,91.10276,1975,GB,2,4,5
14784,-18.698898,72.39725,1976,GB,2,4,5
13562,-18.701544,72.39656,1976,US,2,4,7
17179,-93.41051,-24.542948,1977,US,2,4,3
